url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_count,equal_count,at_count,ampersand_count,percent_count,digit_count,letter_count,has_https,has_ip,subdomain_count,suspicious_word_count,is_shortened,label
20,12,0,0,1,0,0,2,0,0,0,0,0,3,13,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,1,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
42,21,13,0,1,1,0,5,0,0,0,0,0,0,34,1,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
39,30,1,0,2,1,0,3,0,0,0,0,0,6,26,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
35,26,1,0,2,2,0,3,0,0,0,0,0,0,27,1,0,1,0,0,1
34,25,1,0,2,0,0,3,0,0,0,0,0,0,28,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
65,43,14,0,6,1,0,3,0,0,0,0,0,23,31,1,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
45,36,1,0,2,2,0,3,0,0,0,0,0,4,33,1,0,1,0,0,1
23,15,0,0,1,1,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,1,61,1,0,2,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
73,43,22,0,6,1,0,3,0,0,0,0,0,24,38,1,0,1,0,0,1
62,43,11,0,6,1,0,3,0,0,0,0,0,23,28,1,0,1,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
45,36,1,0,3,1,0,3,0,0,0,0,0,0,37,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
22,14,0,0,1,1,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,1,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
35,27,0,0,1,0,0,2,0,0,0,0,0,0,31,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
39,30,1,0,2,2,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
17,9,0,0,2,0,0,2,0,0,0,0,0,2,10,1,0,1,0,0,0
39,30,1,0,2,1,0,3,0,0,0,0,0,5,27,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
73,15,50,0,5,1,0,6,0,0,0,0,0,4,56,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
30,21,1,0,4,0,0,3,0,0,0,0,0,0,22,1,0,3,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,2,12,1,0,0,0,0,0
41,31,1,0,2,2,0,3,1,0,0,0,0,6,26,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
32,24,0,0,1,0,0,2,0,0,0,0,0,0,28,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,1,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
73,43,22,0,6,1,0,3,0,0,0,0,0,38,24,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,1,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,1,12,1,0,0,0,0,0
39,10,21,0,1,2,0,6,0,0,0,0,0,0,29,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,13,53,1,0,1,0,0,1
65,43,14,0,6,1,0,3,0,0,0,0,0,17,37,1,0,1,0,0,1
73,15,50,0,5,2,0,6,0,0,0,0,0,5,54,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,2,0,0,2,0,0,0,0,0,1,11,1,0,1,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,11,55,1,0,1,0,0,1
29,20,1,0,2,0,0,3,0,0,0,0,0,0,23,1,0,1,0,0,1
32,10,14,0,1,0,0,3,0,0,0,0,0,8,19,1,0,0,0,0,1
28,19,1,0,2,1,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,5,58,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,0,0,23,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
28,10,10,0,1,0,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
27,20,0,0,1,0,0,2,0,0,0,0,0,0,23,0,0,0,0,0,1
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
42,21,13,0,1,2,0,4,0,0,0,0,0,0,34,1,0,0,0,0,1
35,26,1,0,2,1,0,3,0,0,0,0,0,6,22,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,1,0,1,0,0,0
44,35,1,0,2,0,0,3,0,0,0,0,0,10,28,1,0,1,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,6,56,1,0,2,0,0,1
25,8,9,0,1,0,0,4,0,0,0,0,0,0,19,1,0,0,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
15,7,0,0,1,0,0,2,0,0,0,0,0,0,11,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,12,51,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,7,55,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,15,50,0,5,0,0,4,0,0,0,0,0,8,55,1,0,1,0,0,1
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
28,19,1,0,1,0,0,3,0,0,0,0,0,0,23,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
32,24,0,0,1,0,0,2,0,0,0,0,0,0,28,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,1,13,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,1,17,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
73,15,50,0,5,3,0,6,0,0,0,0,0,4,54,1,0,1,0,0,1
33,24,1,0,1,2,0,3,0,0,0,0,0,0,26,1,0,0,0,1,1
20,12,0,0,1,0,0,2,0,0,0,0,0,2,14,1,0,0,0,0,0
73,20,1,43,5,0,0,5,1,3,0,2,0,13,42,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,4,59,1,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
15,7,0,0,1,0,0,2,0,0,0,0,0,4,7,1,0,0,0,0,0
44,35,1,0,3,2,0,3,0,0,0,0,0,6,29,1,0,2,0,0,1
38,16,14,0,2,0,0,5,0,0,0,0,0,0,30,1,0,1,0,0,1
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
30,22,0,0,1,0,0,2,0,0,0,0,0,0,26,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,12,54,1,0,1,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,1,19,1,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,1,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,1,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
44,35,1,0,2,1,0,3,0,0,0,0,0,15,22,1,0,1,0,0,1
28,19,1,0,2,0,0,3,0,0,0,0,0,0,22,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,1,18,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
69,13,21,26,6,1,0,4,1,1,0,1,0,3,51,1,0,1,1,0,1
64,43,13,0,6,1,0,3,0,0,0,0,0,24,29,1,0,1,0,0,1
53,41,4,0,5,2,0,3,0,0,0,0,0,0,42,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
73,19,46,0,8,1,3,5,0,0,0,0,0,9,46,1,0,1,1,0,1
73,15,50,0,5,1,1,6,0,0,0,0,0,6,53,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
40,31,1,0,2,1,0,3,0,0,0,0,0,6,27,1,0,1,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,1,17,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
21,13,0,0,1,1,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
35,26,1,0,2,2,0,3,0,0,0,0,0,1,26,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
50,29,13,0,6,1,0,3,0,0,0,0,0,0,39,1,0,2,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,1,12,1,0,0,0,0,0
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
53,24,1,20,6,0,0,3,1,1,0,1,0,10,30,0,0,1,0,0,1
73,15,50,0,5,2,1,6,0,0,0,0,0,3,55,1,0,1,0,0,1
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,4,14,1,0,0,0,0,0
73,14,51,0,4,5,0,4,0,0,0,0,0,11,48,1,0,0,0,0,1
36,16,12,0,2,0,0,4,0,0,0,0,0,0,29,1,0,1,0,0,1
65,43,14,0,6,1,0,3,0,0,0,0,0,19,35,1,0,1,0,0,1
43,34,1,0,2,1,0,3,0,0,0,0,0,0,36,1,0,1,0,0,1
45,36,1,0,2,1,0,3,0,0,0,0,0,6,32,1,0,1,0,0,1
40,21,10,0,2,0,0,3,1,0,0,0,0,0,33,1,0,0,1,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
73,53,12,0,7,2,0,3,0,0,0,0,0,10,50,1,0,3,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,6,57,1,0,0,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
14,6,0,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0,0
29,21,0,0,1,0,0,2,0,0,0,0,0,0,25,1,0,0,1,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
73,15,50,0,5,1,0,6,0,0,0,0,0,9,51,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
37,28,1,0,2,1,0,3,0,0,0,0,0,6,24,1,0,1,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
67,18,41,0,5,2,0,6,0,0,0,0,0,0,53,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,1,0,1,0,0,0
44,14,22,0,2,0,0,4,0,0,0,0,0,0,37,1,0,1,1,0,1
41,16,17,0,2,0,0,5,0,0,0,0,0,1,32,1,0,1,0,0,1
73,19,46,0,4,1,0,4,0,0,0,0,0,2,61,1,0,0,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
32,24,1,0,1,1,0,3,0,0,0,0,0,0,26,0,0,0,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
28,19,1,0,2,0,0,3,0,0,0,0,0,0,22,1,0,1,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,5,57,1,0,2,0,0,1
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,7,59,1,0,1,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
65,24,34,0,6,0,0,6,0,0,0,0,0,2,50,0,0,1,0,0,1
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
18,10,0,0,2,0,0,2,0,0,0,0,0,0,13,1,0,1,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
30,22,0,0,1,2,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
19,11,0,0,2,0,0,2,0,0,0,0,0,2,12,1,0,1,0,0,0
19,11,0,0,1,1,0,2,0,0,0,0,0,1,13,1,0,0,0,0,0
65,23,34,0,7,2,0,6,0,0,0,0,0,0,49,1,0,2,0,0,1
57,45,4,0,5,0,0,3,0,0,0,0,0,3,45,1,0,1,0,0,1
28,19,1,0,2,1,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,2,11,1,0,0,0,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,1,0,1,0,0,1
73,35,30,0,5,1,0,4,0,0,0,0,0,26,36,1,0,1,0,0,1
21,13,0,0,1,0,0,2,0,0,0,0,0,0,17,1,0,0,0,0,0
73,23,43,0,6,0,1,7,0,0,0,0,0,0,58,0,0,2,0,0,1
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,1,0,1,1,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
25,17,0,0,1,2,0,2,0,0,0,0,0,0,19,1,0,0,0,0,1
58,14,26,9,6,1,0,6,1,1,0,1,0,1,40,1,0,0,1,0,1
37,28,1,0,2,2,0,3,0,0,0,0,0,0,29,1,0,1,0,0,1
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
25,16,1,0,2,0,0,3,0,0,0,0,0,0,19,1,0,1,0,0,1
27,19,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
24,16,0,0,1,0,0,2,0,0,0,0,0,0,20,1,0,0,0,0,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,26,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,4,58,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
25,17,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0
39,30,1,0,3,1,0,3,0,0,0,0,0,0,31,1,0,2,0,0,1
32,23,1,0,2,0,0,3,0,0,0,0,0,0,26,1,0,1,0,0,1
49,37,4,0,5,2,0,3,0,0,0,0,0,6,32,1,0,1,0,0,1
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
54,21,25,0,6,0,0,4,0,0,0,0,0,2,41,1,0,2,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,26,1,0,1,0,0,1
73,11,54,0,4,1,0,4,0,0,0,0,0,7,56,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
28,20,0,0,1,0,0,2,0,0,0,0,0,0,24,1,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
28,21,0,0,2,1,0,2,0,0,0,0,0,1,21,0,0,1,0,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,4,14,1,0,1,0,0,1
73,43,22,0,5,4,0,3,0,0,0,0,0,22,38,1,0,1,0,0,1
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,1,0,1,1,0,0
73,23,42,0,6,0,0,4,0,0,0,0,0,3,59,1,0,2,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
37,28,1,0,3,1,0,3,0,0,0,0,0,2,27,1,0,2,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
56,44,4,0,6,3,0,3,0,0,0,0,0,4,39,1,0,2,0,0,1
27,19,1,0,2,0,0,3,0,0,0,0,0,3,18,0,0,1,0,0,1
73,27,38,0,6,5,0,3,0,0,0,0,0,20,38,1,0,2,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,9,57,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
34,11,8,6,2,0,0,3,1,1,0,0,0,2,24,1,0,0,0,0,1
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
50,27,15,0,5,0,0,3,0,0,0,0,0,4,37,1,0,1,0,0,1
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,1,0,1,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,0,0,13,1,0,0,0,0,0
20,11,1,0,1,0,0,3,0,0,0,0,0,0,15,1,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0
31,23,0,0,3,1,0,2,0,0,0,0,0,0,24,1,0,2,0,0,1
19,12,0,0,1,0,0,2,0,0,0,0,0,0,15,0,0,0,0,0,1
30,23,0,0,2,0,0,2,0,0,0,0,0,3,22,0,0,1,0,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,0,21,1,0,1,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,0,0,22,1,0,0,0,0,0
71,63,0,0,2,0,0,2,0,0,0,0,0,10,56,1,0,1,0,0,1
28,16,4,0,2,0,0,4,0,0,0,0,0,0,21,1,0,1,0,0,1
16,8,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,0,0,0,0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,1,0,1,0,0,0
41,11,22,0,1,0,0,4,0,0,0,0,0,0,35,1,0,0,1,0,1
42,33,1,0,2,0,0,3,0,0,0,0,0,3,33,1,0,1,0,0,1
26,17,1,0,2,0,0,3,0,0,0,0,0,4,16,1,0,1,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,0,0,16,1,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,0,0,0,18,1,0,0,0,0,0
38,29,1,0,2,1,0,3,0,0,0,0,0,6,25,1,0,1,0,0,1
19,11,0,0,1,1,0,2,0,0,0,0,0,0,14,1,0,0,0,0,0
